hex_Res7,total_sales,med_price,med_price_sf,current_pop,pop_change,median_income
8744cc51affffff,8,479990,192.7234527,1367,3.47,106196
8744cc51bffffff,2,497500,260.9018541,18,1.09,75000
8744cc51cffffff,5,875000,204.6484871,1717,1.47,83415
8744cc51dffffff,1,632350,347.4450549,220,1.24,94253
8744cc51effffff,33,604400,210.3013307,2678,1.52,131885
8744cc520ffffff,4,578000,205.4363098,342,0.81,127334
8744cc522ffffff,15,600000,170.683112,4101,0.69,125336
8744cc523ffffff,1,470000,205.7793345,,,
8744cc524ffffff,4,280000,81.68954031,312,0.63,154495
8744cc526ffffff,12,649700,208.7846629,2495,0.65,152291
8744cc52bffffff,1,465000,247.3404255,,,
8744cc52dffffff,2,639150,201.8260695,,,
8744cc530ffffff,15,345000,201.0649087,3914,1.92,103683
8744cc531ffffff,22,485000,176.4651035,3186,1.22,128181
8744cc532ffffff,1,440000,193.5767708,626,6.78,110158
8744cc533ffffff,15,379000,207.6502732,3297,6.61,77172
8744cc534ffffff,32,367500,204.666858,5952,0.89,109708
8744cc535ffffff,23,570000,191.6524702,3615,0.49,135518
8744cc536ffffff,9,355000,230.8707124,2410,6.5,79071
8744cc550ffffff,2,328000,133.9826832,234,0.42,135048
8744cc552ffffff,1,595000,383.3762887,95,0.42,133145
8744cc554ffffff,2,598900,312.7776466,68,0.87,106918
8744cc55bffffff,1,275000,133.4951456,20,1.92,85714
8744cc55cffffff,1,1650000,351.0638298,38,0.52,136039
8744cc570ffffff,3,500000,202.8397566,,,
8744cc572ffffff,8,561250,183.3333333,1491,6.38,109918
8744cc576ffffff,4,375820,189.2006803,253,6.65,110206
8744cc582ffffff,1,600000,288.3229217,332,4.06,109369
8744cc583ffffff,1,650000,283.1010453,497,1.97,107673
8744cc584ffffff,2,1125000,302.3322776,443,1.28,121701
8744cc586ffffff,1,575000,239.284228,412,4.03,111451
8744cc58affffff,12,414950,232.6897658,1146,1.8,98185
8744cc58effffff,26,435850,205.5702918,1154,1.97,107449
8744cc590ffffff,1,421500,225.1602564,467,4.07,110892
8744cc591ffffff,1,668000,151.3709495,494,4.03,111341
8744cc592ffffff,1,750000,191.1314985,89,1.31,157386
8744cc593ffffff,1,525000,223.4042553,,,
8744cc594ffffff,2,826000,229.7522517,771,2.09,113947
8744cc596ffffff,2,487000,221.0624406,579,0.95,150469
8744cc599ffffff,6,517500,252.0850814,360,1.25,123172
8744cc59cffffff,2,452500,143.3691756,151,3.34,112909
8744cc59dffffff,4,772500,279.6288925,671,1.5,111747
8744cc5a0ffffff,1,1475000,223.4171463,297,0.73,104183
8744cc5a2ffffff,5,675000,324.088748,1159,1.25,120709
8744cc5a3ffffff,8,469000,198.0758368,741,1.29,120722
8744cc5a4ffffff,7,690000,334.375,910,1.35,116563
8744cc5a5ffffff,9,603000,195.4074454,1151,0.7,114451
8744cc5a6ffffff,3,606557,412.6238095,542,0.69,116497
8744cc5a8ffffff,8,427500,201.511507,964,2.88,64829
8744cc5a9ffffff,6,460000,209.6161426,707,1.75,111521
8744cc5aaffffff,2,639870,272.1687399,182,2.81,64240
8744cc5abffffff,1,950000,275.6819501,166,0.95,116012
8744cc5acffffff,6,434950,229.5598605,480,2.83,63672
8744cc5adffffff,14,442450,194.5439437,3546,2.78,110749
8744cc5aeffffff,8,417250,193.2180292,395,2.82,63582
8744cc5b0ffffff,4,657500,187.6396913,1101,1.4,164800
8744cc5b1ffffff,9,560000,203.0052131,1626,1.04,119569
8744cc5b2ffffff,11,642500,195.9459459,1348,1.32,122081
8744cc5b3ffffff,7,643900,203.7712895,845,1.87,119415
8744cc5b4ffffff,8,1045000,237.7127925,2541,1.61,178367
8744cc5b5ffffff,12,618500,207.675174,1453,1.29,138323
8744cc5b6ffffff,3,1375000,234.2355741,578,1.67,156090
8744cc632ffffff,3,1950000,443.3833561,7,0,0
8744cc692ffffff,5,399900,514.5888594,132,0.75,101563
8744cc6a6ffffff,3,499900,208.2916667,145,0.81,56746
8744cc6b4ffffff,3,325000,234.114053,406,0.78,62947
8744cc6b5ffffff,3,540000,158.6368978,266,0.74,85040
8744cc6b6ffffff,1,718300,170.7798383,137,0.58,48670
8744cc780ffffff,6,394500,193.8548294,113,1.21,77270
8744cc781ffffff,1,395000,329.1666667,72,1.35,89066
8744cc782ffffff,9,480000,202.1432182,89,1.31,85299
8744cc783ffffff,2,389400,319.945,171,1.37,87347
8744cc784ffffff,1,550000,267.5097276,192,1.12,76432
8744cc786ffffff,9,358500,287.456446,792,1.18,76765
8744cc789ffffff,1,1300000,389.2215569,,,
8744cc78affffff,1,285000,247.3958333,90,0.87,55778
8744cc78bffffff,1,45000,66.96428571,125,0.79,58546
8744cc78cffffff,4,288050,182.9482963,219,0.98,72999
8744cc790ffffff,14,559338,297.1057597,896,-0.93,88994
8744cc791ffffff,12,372600,212.4283482,1193,1.34,88018
8744cc792ffffff,1,330000,193.6619718,560,-0.4,84379
8744cc793ffffff,14,385000,244.5168902,658,-0.65,88509
8744cc794ffffff,5,430000,221.9927723,488,0.57,83361
8744cc795ffffff,17,395000,178.7994891,863,0.62,80602
8744cc796ffffff,1,297150,231.4252336,272,0.8,66014
8744cc798ffffff,2,478950,307.1690415,319,1.16,78299
8744cc799ffffff,3,245000,166.1016949,262,0.75,58207
8744cc79affffff,3,319000,141.1504425,331,0.95,70196
8744cc79bffffff,1,125000,138.8888889,74,0.8,57124
8744cc79cffffff,9,749900,319.7802198,258,1.36,87940
8744cc79dffffff,1,100000,84.17508418,293,0.94,68613
8744cc79effffff,6,255000,250.7940505,380,1.33,87647
8744cc7a1ffffff,1,615000,205,20,0.98,89441
8744cc7a2ffffff,2,535000,180.1199992,90,1.09,77338
8744cc7a4ffffff,3,749500,214.0205597,209,1.12,76906
8744cc7a6ffffff,1,715000,108.9274832,88,1.11,78206
8744cc7a8ffffff,1,249900,378.6363636,45,1.3,91983
8744cc7aaffffff,1,580000,261.0261026,298,1.37,87944
8744cc7abffffff,1,150000,241.9354839,116,0.85,57672
8744cc7b0ffffff,5,448900,274.2494226,815,1.45,69979
8744cc7b6ffffff,1,325000,209.9483204,86,1.36,37799
8744ccc02ffffff,7,595000,209.6912557,1283,2.19,92882
8744ccc06ffffff,8,401250,191.5184679,1854,3.42,119760
8744ccc10ffffff,13,381000,211.8904844,2614,-0.04,85712
8744ccc11ffffff,4,361000,179.8512826,571,-0.78,66298
8744ccc12ffffff,28,339500,230.5053574,5893,0.11,77094
8744ccc13ffffff,5,389100,167.7854123,2698,0.56,62688
8744ccc14ffffff,8,452500,186.1608711,1363,0.22,115895
8744ccc15ffffff,3,300000,158.8269454,714,0.36,102360
8744ccc16ffffff,16,391500,196.3527399,3485,0.3,92572
8744ccc30ffffff,13,579000,172.1181327,2165,0.76,137655
8744ccc31ffffff,2,457500,203.2805186,1332,1.89,105168
8744ccc32ffffff,5,375000,237.6425856,2453,0.62,150571
8744ccc33ffffff,6,619495,211.7360763,1294,0.99,132653
8744ccc34ffffff,20,707000,158.6558882,3691,-0.35,206939
8744ccc36ffffff,14,577500,187.8625661,3014,0.43,180318
8744ccc80ffffff,29,424900,219.9853587,9227,2.51,82246
8744ccc81ffffff,29,417000,204.8192771,2378,1.31,107606
8744ccc82ffffff,16,450000,210.9472676,4064,0.78,80926
8744ccc83ffffff,30,478000,190.6226912,4400,0.43,148693
8744ccc84ffffff,19,375000,220.703125,4317,2.67,87686
8744ccc85ffffff,18,400000,194.8051948,4441,1.99,97655
8744ccc86ffffff,19,385000,212.5862069,4899,1.34,97620
8744ccc88ffffff,3,975000,239.0273805,1287,0.87,127959
8744ccc8affffff,6,715000,198.335488,586,0.94,120611
8744ccc8cffffff,3,525000,194.6308725,295,0.54,168008
8744ccc8effffff,19,450000,201.7032721,3706,0.33,110600
8744ccc90ffffff,38,632500,274.3255062,6892,1.98,87517
8744ccc91ffffff,24,485500,220.0021935,4863,1.07,103488
8744ccc92ffffff,22,552500,227.1367887,3176,1.87,124515
8744ccc93ffffff,18,579950,222.3524847,4085,2.98,89222
8744ccc94ffffff,21,340000,210.8895706,4276,0.88,94150
8744ccc95ffffff,24,508852.5,231.97176,3685,0.99,89924
8744ccc96ffffff,29,430000,233.2049307,8293,1.34,106050
8744ccc98ffffff,5,490000,202.8716999,1806,0.4,109985
8744ccc99ffffff,12,605000,206.4646427,2258,0.67,158782
8744ccc9affffff,16,509850,172.0990874,4652,1.92,109442
8744ccc9bffffff,6,505000,192.9934761,3124,1.3,133034
8744ccc9cffffff,25,647000,177.0152505,3439,-0.1,159571
8744ccc9dffffff,12,677250,148.8511433,3317,0.42,146076
8744ccc9effffff,11,367000,250.3607504,3514,3.65,106935
8744ccca0ffffff,39,363000,187.6375604,6544,-0.32,94484
8744ccca1ffffff,37,389990,207.7562327,8008,0.98,102064
8744ccca2ffffff,32,390358,184.6353199,5561,0.07,95641
8744ccca3ffffff,34,410000,176.816973,7131,3.11,114807
8744ccca4ffffff,37,350000,208.7973274,5341,0.54,94610
8744ccca5ffffff,35,431500,175.1592357,7753,-0.39,136820
8744ccca6ffffff,27,369000,216.2162162,4300,0.39,70235
8744ccca8ffffff,4,405000,208.1654072,1429,0.79,115124
8744cccaaffffff,5,398004,220.500831,2108,0.71,106305
8744cccaeffffff,31,375000,206.5992866,5263,2.13,101425
8744cccb0ffffff,23,435000,201.6601423,4451,0.46,111407
8744cccb1ffffff,28,552500,163.2307574,5476,0.29,128426
8744cccb2ffffff,29,425000,210,3385,0.12,105275
8744cccb3ffffff,18,424950,171.1185309,5156,0.57,110075
8744cccb4ffffff,12,477500,217.1296944,6568,1.18,75895
8744cccb5ffffff,14,382500,198.793052,6821,-0.01,67733
8744cccb6ffffff,20,400000,196.1511368,4270,0.08,125551
8744cccd2ffffff,8,534950,227.9174932,362,1.03,116226
8744cccd3ffffff,1,465000,185.6287425,312,6.63,110206
8744cccd4ffffff,1,560000,200,,,
8744ccd10ffffff,2,530391,200.2431813,2493,1.59,119970
8744ccd12ffffff,25,495000,180.1385681,4777,0.09,152601
8744ccd13ffffff,4,485000,225.3155918,1580,1.36,121007
8744ccd16ffffff,5,710500,157.413009,2058,0.97,116598
8744ccd1affffff,26,520000,161.338428,4281,0.33,146291
8744ccd1bffffff,1,715000,164.7465438,3050,1.62,147867
8744ccd1effffff,7,430000,182.0574163,3513,0.16,126218
8744ccd32ffffff,1,510000,126.1439525,1998,0.81,71580
8744ccd80ffffff,11,330000,140.8163265,2656,0.74,153574
8744ccd81ffffff,21,620000,189.3504705,2458,0.26,195642
8744ccd82ffffff,3,1300000,237.9644884,480,0.17,202483
8744ccd83ffffff,20,716250,201.0020777,3874,0.09,200630
8744ccd84ffffff,19,600000,218.5720016,3838,0.52,145324
8744ccd85ffffff,21,475000,206.0510913,4574,0.56,126987
8744ccd86ffffff,8,647500,217.8184282,1154,0.26,171486
8744ccd88ffffff,21,475000,187.9432624,3527,-0.1,127530
8744ccd89ffffff,21,375000,216.4745146,3780,-0.01,125523
8744ccd8affffff,45,345000,204.3765483,6657,0.56,100099
8744ccd8bffffff,24,369450,168.7525232,5849,0.29,97486
8744ccd8cffffff,11,720000,188.5259357,4845,0.36,193595
8744ccd8dffffff,19,525000,182.7176781,2735,0.25,141690
8744ccd8effffff,18,469784.5,184.6790476,4169,-0.24,155394
8744ccd90ffffff,41,600000,271.6165414,5396,0.8,91013
8744ccd91ffffff,7,1395000,284.5278376,2568,0.52,181214
8744ccd92ffffff,37,450250,246.7656012,5014,0.53,57382
8744ccd93ffffff,28,502500,247.9789688,3271,0.18,82529
8744ccd94ffffff,45,362000,177.2094329,7782,0.25,67758
8744ccd95ffffff,44,412750,206.6620593,5715,0.02,127373
8744ccd96ffffff,10,313000,218.6091422,2756,0.83,79448
8744ccd98ffffff,25,350000,187.8690284,2361,0.69,67795
8744ccd99ffffff,21,380000,231.5592876,3066,2.45,82593
8744ccd9affffff,11,340000,186.9369369,3384,0.47,87381
8744ccd9bffffff,1,480000,140.1459854,1315,2.64,81493
8744ccd9cffffff,20,474500,212.2954445,2490,0.81,115584
8744ccd9dffffff,26,325000,211.4814351,5545,0.36,80685
8744ccd9effffff,19,415000,221.6066482,5799,0.46,100602
8744ccda0ffffff,4,412500,168.8542277,2350,0.09,131774
8744ccda1ffffff,9,590000,210.5638829,1935,0.37,126009
8744ccda2ffffff,9,445000,182.9491401,4150,0.2,105309
8744ccda3ffffff,13,440000,211.6613419,2188,-0.31,145469
8744ccda4ffffff,17,439900,166.5533651,3418,0.77,110364
8744ccda5ffffff,14,446000,168.0517973,1638,1.06,108393
8744ccda6ffffff,23,340000,178.9838337,3215,-0.34,85936
8744ccda8ffffff,8,730000,176.0752076,1482,0.88,149036
8744ccda9ffffff,16,670100,195.6415506,3340,-0.13,194606
8744ccdaaffffff,15,448000,179.5332136,1647,1.2,121060
8744ccdabffffff,12,572500,175.9868145,3059,-0.3,149039
8744ccdacffffff,8,800000,209.9546668,2059,1.94,189090
8744ccdadffffff,10,536500,202.275227,2471,0.5,199049
8744ccdaeffffff,4,511750,249.1481514,1362,0.7,120367
8744ccdb0ffffff,14,336647.5,186.2636724,3828,0.02,83560
8744ccdb1ffffff,9,585000,186.0025221,3654,0.79,150902
8744ccdb2ffffff,31,355000,187.7219685,10659,0.56,52852
8744ccdb3ffffff,21,445000,201.5851137,3214,0.6,85704
8744ccdb4ffffff,17,340000,168.4164479,5676,0.53,120005
8744ccdb5ffffff,16,477500,203.571101,4565,0.3,130558
8744ccdb6ffffff,16,330000,245.5571165,7689,0.04,75337
8744ce360ffffff,1,360000,267.8571429,74,1.06,55778
8744ce362ffffff,1,410000,258.8383838,200,1.08,61747
8744ce364ffffff,1,516000,173.3870968,99,1.18,60000
8744ce365ffffff,1,585250,316.3513514,293,1.07,59571
8744ce366ffffff,2,748325,314.1821465,169,1.04,60482
8744ce375ffffff,1,550000,363.7566138,26,1.49,66667
8744ce800ffffff,1,2050,1.112920738,1334,4.29,72009
8744ce801ffffff,3,342000,153.8011962,433,2.96,111839
8744ce802ffffff,8,485000,244.7578422,333,3.21,203623
8744ce803ffffff,1,450000,184.4262295,1066,3.22,202285
8744ce804ffffff,3,365000,182.22666,1568,0.75,96903
8744ce805ffffff,15,395000,196.1620469,2491,4.48,84353
8744ce806ffffff,4,373500,200.3869541,904,0.72,92091
8744ce808ffffff,3,425000,204.9180328,115,2.32,75000
8744ce809ffffff,1,615000,437.1002132,296,2.38,77493
8744ce80affffff,1,425000,284.2809365,185,2.37,75000
8744ce80cffffff,2,567200,196.0913433,244,2.42,74155
8744ce80dffffff,3,405000,168.6094921,265,2.38,75890
8744ce810ffffff,6,703700,197.8152604,891,2.46,125585
8744ce811ffffff,2,787250,319.6841405,763,3.22,203958
8744ce812ffffff,9,584864,193.6635762,454,1.54,116137
8744ce813ffffff,5,799500,253.8095238,620,2.46,125592
8744ce814ffffff,10,754750,378.188469,647,2.05,97214
8744ce815ffffff,3,495000,258.6206897,1010,0.57,91425
8744ce816ffffff,2,563500,184.6331639,115,2.48,126419
8744ce818ffffff,14,483500,173.2928342,981,2.59,110609
8744ce81affffff,18,574900,222.4719534,384,1.27,96710
8744ce81bffffff,2,466450,186.4999121,260,2,92237
8744ce81cffffff,4,355500,255.0349109,911,3,156744
8744ce81dffffff,2,740000,228.748068,281,2.57,106652
8744ce81effffff,15,494900,156.6393734,552,2.81,137872
8744ce820ffffff,13,485000,207.8554049,3233,3.27,131645
8744ce821ffffff,14,631196,209.7749981,1020,3.54,125850
8744ce822ffffff,18,474500,222.1252607,2047,2.44,151405
8744ce823ffffff,6,382999.5,222.8379437,922,4.17,92663
8744ce824ffffff,5,500000,201.3275804,1468,4.34,126884
8744ce825ffffff,11,650000,178.4803672,3606,2.56,120233
8744ce826ffffff,9,610000,179.9775028,1745,2.74,109493
8744ce829ffffff,1,469900,309.1447368,404,1.95,83489
8744ce82affffff,3,418900,247.318236,808,2.92,105970
8744ce82bffffff,6,350950,191.9082644,746,1.68,88430
8744ce82cffffff,2,574000,262.8389678,638,4.66,85993
8744ce82dffffff,16,425190,179.1571368,156,4.35,82290
8744ce82effffff,6,526240,174.164773,2378,4.13,97171
8744ce830ffffff,6,459950,196.291971,1157,2.31,64707
8744ce831ffffff,6,662500,408.4030178,708,1.9,165011
8744ce832ffffff,9,430000,253.9376406,1891,3.13,103054
8744ce833ffffff,5,575000,188.7791108,805,5.56,129891
8744ce834ffffff,2,2424548,893.9321983,304,1.65,109494
8744ce835ffffff,5,625000,181.2577065,534,2.49,84375
8744ce836ffffff,4,436720,176.2870598,368,1.98,142897
8744ce840ffffff,4,389750,182.8285405,263,1.76,95778
8744ce846ffffff,1,259000,269.7916667,115,2,97674
8744ce84affffff,2,253504,169.1095694,345,1.46,68355
8744ce84dffffff,2,289950,198.0533478,376,2.19,80663
8744ce84effffff,1,1775000,799.5495495,46,2.09,82550
8744ce854ffffff,1,735000,141.3461538,314,2.08,94760
8744ce860ffffff,1,495000,302.9375765,139,1.94,100000
8744ce862ffffff,3,1050000,460.5263158,172,2.54,109114
8744ce863ffffff,2,267500,204.7333705,409,1.56,100315
8744ce870ffffff,12,439500,180.5699988,1974,3.2,79449
8744ce871ffffff,3,385000,203.7037037,184,2.09,92916
8744ce872ffffff,11,389900,228.1045752,1160,2.51,87040
8744ce873ffffff,1,440000,228.2157676,388,2.03,93750
8744ce876ffffff,1,375000,243.6647173,1113,2.96,78112
8744ce880ffffff,5,875000,300.1471309,748,-0.46,84752
8744ce881ffffff,1,274999,144.7363158,477,-0.81,102608
8744ce882ffffff,1,2425000,205.682782,78,0.51,94587
8744ce883ffffff,1,372500,256.5426997,370,0.59,87652
8744ce884ffffff,11,374900,182.1989529,2844,0.08,101556
8744ce885ffffff,5,435000,197.0485633,1670,1.62,87431
8744ce886ffffff,3,469900,173.3380986,306,0.52,118967
8744ce888ffffff,3,440000,258.0102756,157,-0.78,93684
8744ce88cffffff,2,315000,363.5320791,309,-0.86,89227
8744ce88dffffff,5,364000,214.8760331,478,-0.04,82592
8744ce890ffffff,2,400000,158.9200373,1366,-0.29,94430
8744ce891ffffff,2,830500,177.9462981,728,0.44,104790
8744ce892ffffff,1,365000,255.6022409,441,-0.74,101759
8744ce893ffffff,6,423750,191.9537845,763,0.67,107869
8744ce894ffffff,5,350000,199.5438997,896,-0.63,100366
8744ce895ffffff,1,770000,158.8611512,598,0.59,86259
8744ce896ffffff,3,289000,224.378882,869,-0.75,102021
8744ce898ffffff,1,135000,200.8928571,486,0.89,100000
8744ce89affffff,2,534100,184.1716705,471,0.71,102647
8744ce89effffff,4,406250,140.2530385,579,0.45,104944
8744ce8a0ffffff,6,343500,198.4831345,1398,-0.43,98339
8744ce8a1ffffff,2,354995,286.9710052,976,-0.77,91261
8744ce8a2ffffff,9,740000,209.8489088,1320,0.5,125976
8744ce8a3ffffff,4,314500,218.310904,1217,2.11,99704
8744ce8a4ffffff,3,376000,263.5782748,1465,0.59,102762
8744ce8a5ffffff,4,355000,205.4216867,193,-0.1,105478
8744ce8a6ffffff,1,854000,702.3026316,799,0.59,114148
8744ce8a8ffffff,5,374900,216.2014231,750,1.17,77324
8744ce8a9ffffff,3,590000,411.9850187,1110,1.16,82385
8744ce8aaffffff,4,470000,245.5357143,538,-1.06,65881
8744ce8abffffff,2,375000,307.2547281,186,0.43,80817
8744ce8acffffff,3,399000,172.0912832,347,1.94,114344
8744ce8adffffff,4,440000,205.1282051,757,1.51,92644
8744ce8aeffffff,3,276200,165.4164368,416,2.3,100415
8744ce8b0ffffff,6,380500,164.7373048,1115,0.46,95258
8744ce8b1ffffff,5,425000,167.9462572,1824,0.08,106797
8744ce8b2ffffff,6,349950,200.1385205,700,-0.52,77962
8744ce8b3ffffff,2,512500,273.060533,1059,-0.4,108187
8744ce8b4ffffff,6,345000,192.2785167,3403,0.9,77482
8744ce8b5ffffff,1,2400000,968.1323114,297,-0.41,82772
8744ce8b6ffffff,15,340000,215.5172414,3329,0.14,59146
8744ce8e4ffffff,1,83000,41.83467742,47,2.04,75000
8744ce8e6ffffff,1,512402,198.5284773,679,1.46,107678
8744ce8f4ffffff,1,500000,353.1073446,443,1.28,80362
8744ce8f5ffffff,2,319000,304.5454545,518,1.43,83189
8744ce900ffffff,13,446000,275.4559271,1064,1.67,93821
8744ce901ffffff,14,369950,248.2476636,3116,2.11,97716
8744ce902ffffff,10,797500,240.0619771,495,1.26,155376
8744ce903ffffff,20,447200,283.3333333,1341,1.58,100811
8744ce904ffffff,3,406000,305.6318681,2065,1.53,117063
8744ce905ffffff,13,349000,272.4434036,1934,2.47,121343
8744ce906ffffff,5,824900,269.047619,178,1.74,121370
8744ce908ffffff,14,530750,188.9236902,1466,2.59,83670
8744ce909ffffff,8,475000,265.7491462,2313,1.35,174674
8744ce90affffff,3,480000,199.3034056,1041,4.19,129834
8744ce90bffffff,11,475000,202.7027027,2415,3.53,134196
8744ce90cffffff,8,406250,232.5204895,2250,2.97,100254
8744ce90dffffff,3,1000000,292.6509186,368,1.83,174685
8744ce90effffff,8,574000,214.2857143,2386,1.26,129230
8744ce911ffffff,4,1825000,331.1079256,1075,1.25,159677
8744ce913ffffff,5,505000,170.9601874,600,1.46,164438
8744ce915ffffff,1,2170000,479.0286976,,,
8744ce918ffffff,14,391000,237.8934625,872,1.49,93666
8744ce919ffffff,2,545000,245.6207483,51,1.52,111111
8744ce91affffff,6,317250,263.7148562,1290,1.92,109214
8744ce91bffffff,3,335500,299.5535714,544,1.71,108877
8744ce91cffffff,3,500000,297.6190476,1129,1.29,81703
8744ce91dffffff,4,640000,224.9455338,1101,1.46,103526
8744ce91effffff,10,490000,290.1197994,1698,1.51,110986
8744ce920ffffff,16,525000,200.9692463,1661,1.88,141638
8744ce921ffffff,11,630000,234.375,1413,3.24,155070
8744ce922ffffff,15,660000,246.8007313,2686,1.84,126856
8744ce923ffffff,14,570000,233.7662338,4089,2.56,133866
8744ce924ffffff,25,785000,239.6724972,4512,1.67,143259
8744ce925ffffff,7,586000,209.1690544,2188,2.22,161908
8744ce926ffffff,13,749000,200.7592675,2680,1.9,205867
8744ce928ffffff,18,609120,258.6206897,3074,3.32,77039
8744ce929ffffff,2,705400,380.1067734,1892,3.38,131428
8744ce92affffff,29,440000,234.375,2880,4.12,103378
8744ce92bffffff,4,572500,228.8796712,434,2.29,106340
8744ce92cffffff,28,517650,243.2530698,3739,1.8,65566
8744ce92dffffff,12,650000,198.1138469,2781,2.58,154143
8744ce92effffff,12,682450,233.9083035,2067,2.67,90152
8744ce932ffffff,1,825000,462.962963,234,0.51,107535
8744ce934ffffff,18,433500,202.4796066,3639,0.21,103800
8744ce935ffffff,6,632500,205.9463379,974,-0.19,121439
8744ce936ffffff,18,473000,194.2352025,2384,1.58,111096
8744ce940ffffff,2,619900,,145,12.3,155164
8744ce941ffffff,1,509900,177.7274312,571,12.24,153756
8744ce942ffffff,4,416000,237.5557536,229,4.98,131783
8744ce944ffffff,7,575000,192.4364123,894,3.19,131988
8744ce945ffffff,2,500000,157.2574454,,,
8744ce946ffffff,4,601200,198.7303486,2406,7.16,138789
8744ce948ffffff,1,303000,1485.294118,48,4.21,156250
8744ce94affffff,1,955000,268.6357243,91,4.05,159524
8744ce94bffffff,1,380000,240.9638554,201,4.04,159302
8744ce950ffffff,4,599000,234.7663978,1349,2.17,127365
8744ce951ffffff,3,1218700,344.5534058,501,4.59,85980
8744ce952ffffff,3,790000,289.8658718,912,1.78,124710
8744ce954ffffff,3,543018,200.0734214,1450,2.12,105010
8744ce955ffffff,10,546750,189.6741366,613,2.69,129332
8744ce956ffffff,1,799500,232.6156532,1187,1.82,131847
8744ce960ffffff,8,627500,197.8085191,1314,3.48,158852
8744ce962ffffff,10,769438,227.8126506,1641,2.91,105722
8744ce963ffffff,5,710000,210.0572884,1141,2.28,193402
